"Speaker","Word","Iter","Vowel","Phonation","Tone","Duration","h1c","h2c","h4c","a1c","a2c","a3c","h1h2c","h2h4c","h1a1c","h1a2c","h1a3c","h42Kc","h2Kh5Kc","cpp","energy","hnr05","hnr15","hnr25","hnr35","shr","soe","f0","f1","f2"
"m3","behche7",3,"e","checked","L",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.14874165128092,0,0,0,0,0.701,0.023,117.8935,290.093,2782.7185
"m3","behl",1,"e","breathy","L",98,-5.577,5.221,9.26,-16.179,-18.799,-16.6195,-10.7975,-4.039,10.602,13.222,11.0435,16.4135,31.0455,0,-0.67264106561367,0,0,0,0,0.5335,0.011,59.77,487.575,1772.453
"m3","behl",2,"e","breathy","L",88,-1.6335,0.38,-15.6565,-23.1375,-18.8695,-21.0015,-2.013,16.0365,21.5045,17.2365,19.368,-3.6125,26.109,20.605,-1.25570701687732,21.3715,30.2325,32.4175,35.564,0,0.0125,112.209,494.2085,1765.343
"m3","behl",3,"e","breathy","L",75,-2.8705,-1.445,-13.639,-21.0475,-23.4905,-24.499,-1.4255,12.194,18.1765,20.62,21.6285,2.6975,23.7205,21.3745,-1.34198860334289,26.506,38.5875,40.9595,43.0915,0,0.023,109.6655,510.787,1629.367
"m3","behlhe7",1,"e","breathy","L",171,-1.503,-8.286,-12.3955,-16.0325,-15.724,-18.79,6.783,4.1095,14.5295,14.2215,17.287,8.426,13.998,16.7885,-0.822463500070138,9.919,20.9725,22.382,27.6125,0,0.0165,224.9875,586.473,1889.514
"m3","behlhe7",1,"e","checked","L",116,-2.149,-4.6625,-6.32,-9.5915,-17.825,-12.539,2.5135,1.6575,7.4425,15.6765,10.3895,9.8435,17.4695,22.6105,-0.84163750790475,9.5955,26.0185,29.2055,31.4095,0.0825,0.0255,241.7775,395.9345,1922.4885
"m3","behlhe7",2,"e","breathy","L",181,0.803,1.4395,-6.1325,-20.3825,-16.3975,-14.989,-0.636,7.5725,21.186,17.2005,15.7925,16.2485,15.0945,22.1345,-0.897909474488163,17.011,27.722,28.774,32.9085,0.1815,0.0225,107.5445,589.2285,1879.1685
"m3","behlhe7",2,"e","checked","L",141,-3.5995,-1.4605,-3.7325,-12.354,-20.9835,-11.063,-2.1395,2.272,8.7545,17.384,7.463,14.0425,21.327,24.583,-1.14569395819892,28.9345,45.0095,47.129,48.0175,0.0335,0.04,120.4115,390.5535,1900.1545
"m3","behlhe7",3,"e","breathy","L",139,-0.092,2.685,-7.37,-17.6405,-20.6295,-19.711,-2.7775,10.0555,17.548,20.537,19.6185,11.3305,18.514,23.784,-0.937418015771837,19.488,30.383,32.16,36.623,0.251,0.0325,111.865,566.1055,1893.219
"m3","behlhe7",3,"e","checked","L",100,-1.1925,-2.442,-10.107,-17.741,-18.967,-11.575,1.2495,7.6645,16.548,17.774,10.382,3.8855,26.6715,23.7105,-1.17069622716898,26.938,42.106,44.5345,44.4635,0.6655,0.034,117.0105,440.62,1897.522
"m3","beht",1,"e","breathy","L",114,3.6205,7.899,-7.553,-12.086,-17.637,-15.7805,-4.2785,15.452,15.7065,21.2575,19.4015,11.8255,12.632,15.0685,-0.413975617613024,16.444,23.842,24.8545,29.243,0.283,0.042,130.626,591.261,1920.031
"m3","beht",2,"e","breathy","L",107,1.4445,4.6975,-11.2355,-14.529,-21.5385,-22.113,-3.2525,15.933,15.9735,22.9835,23.5575,7.7485,16.355,18.1545,-0.711080394338273,16.739,25.725,28.936,33.4995,0.5045,0.0245,128.577,551.539,1773.1575
"m3","beht",3,"e","breathy","L",95,0.58,3.614,-12.861,-15.926,-20.04,-21.721,-3.0345,16.475,16.506,20.62,22.301,5.177,14.459,19.555,-0.847711655616944,17.0285,26.5395,29.594,33.8515,0.5255,0.034,126.89,539.1355,1743.565
"m3","bel",1,"e","modal","F",127,7.6535,0.0315,5.6725,-0.003,-2.6985,6.9835,7.622,-5.641,7.6565,10.352,0.6705,6.9405,26.9925,24.84,-0.0793549985932124,39.2675,54.8895,54.8945,54.0675,0.4985,0.0735,179.627,362.759,2319.3325
"m3","bel",2,"e","modal","F",154,3.166,-1.3915,-3.9285,-15.6,-10.0125,-19.657,4.5575,2.5365,18.766,13.179,22.8235,18.843,12.5805,21.446,-0.645891560852599,34.8395,45.2825,43.5265,44.756,0.4945,0.057,170.445,408.669,2084.8135
"m3","bel",3,"e","modal","F",130,0.9285,-0.098,-3.2625,-10.4985,-11.521,-20.5205,1.0265,3.1645,11.426,12.4495,21.448,17.977,13.9115,20.369,-0.675717544702307,31.7165,43.9215,42.2305,43.775,0.7865,0.0515,160.023,370.7875,2023.5275
"m3","bene7",1,"e","checked","H",207,-7.7065,-0.91,-8.044,-18.989,-16.434,-21.205,-6.797,7.1345,11.2825,8.7275,13.4985,11.1865,18.46,19.9145,-1.10790539730952,24.184,33.475,34.4745,35.61,0.3885,0.018,152.248,518.849,2097.0105
"m3","bene7",1,"e","modal","M",137,0.9775,5.772,1.395,-3.4805,-3.784,-10.275,-4.7945,4.377,4.458,4.7615,11.252,9.288,21.0245,21.9585,-0.258060922270801,24.171,37.43,39.013,40.391,0.5785,0.0275,152.3255,361.8515,2220.0355
"m3","bene7",2,"e","checked","H",122,-3.3815,-3.4655,-6.683,-15.9405,-15.291,-19.329,0.084,3.2175,12.56,11.9095,15.948,14.2055,17.202,23.062,-1.1518108830086,38.619,48.5025,49.525,49.4305,0,0.0355,151.891,463.993,2009.539
"m3","bene7",2,"e","modal","M",129,-0.359,4.291,-3.3725,-12.1085,-10.162,-16.908,-4.6505,7.6635,11.7495,9.8025,16.5485,10.674,20.2685,23.698,-0.518557371497695,25.7895,42.5195,43.7925,46.1485,0.855,0.03,141.8005,365.847,2055.736
"m3","bene7",3,"e","modal","M",108,-1.5885,2.6845,-2.423,-14.0525,-9.8135,-16.0565,-4.273,5.1075,12.464,8.225,14.468,13.993,20,22.5595,-0.604673606930649,22.8285,39.7715,41.411,43.738,0.8215,0.027,140.7285,369.2225,2063.5595
"m3","botey",1,"e","modal","H",147,7.2315,1.0805,-1.0255,-10.13,-6.8695,-16.2715,6.151,2.1065,17.362,14.101,23.503,10.065,21.1195,26.518,-0.342944147142896,35.995,52.4165,55.367,54.551,0.4865,0.056,183.3685,403.884,2381.9275
"m3","botey",2,"e","modal","H",94,4.0525,2.2685,-8.052,-15.429,-10.883,-12.2515,1.7835,10.3205,19.481,14.9355,16.303,9.307,14.9065,25.2135,-0.501000636419847,33.624,47.384,50.1375,51.4475,0.5155,0.051,171.2135,413.879,2032.4045
"m3","botey",3,"e","modal","H",98,2.4275,1.872,-9.3345,-13.181,-14.7465,-16.867,0.556,11.206,15.6085,17.1745,19.295,11.482,13.3245,25.867,-0.670602120638957,32.565,46.9905,49.8675,50.885,0,0.0635,162.594,420.191,2015.4325
"m3","bzine7",2,"e","checked","L",150,-6.9925,-3.4075,0.042,-17.039,-10.844,-15.737,-3.5855,-3.4495,10.0465,3.8515,8.7445,15.606,21.155,19.3145,-1.19044028536473,13.7645,25.234,29.4315,31.9025,0.3925,0.028,61.46,325.408,2169.2765
"m3","da7abep",1,"e","modal","L",96,1.393,5.058,-7.0115,-13.1565,-17.1685,-16.771,-3.665,12.0695,14.5495,18.5615,18.164,9.812,16.9385,24.62,-0.555955204081924,30.847,40.6465,40.463,43.69,0,0.046,123.311,598.919,1711.0545
"m3","da7abep",2,"e","modal","L",91,-1.2465,-10.2645,-12.121,-16.096,-19.084,-21.9765,9.018,1.857,14.8495,17.8375,20.7295,5.7345,13.2365,19.2245,-0.748361779551788,9.901,18.934,22.547,27.5745,0,0.0245,231.1425,604.09,1661.461
"m3","da7abep",3,"e","modal","L",89,0.137,5.9415,-7.704,-15.94,-16.751,-18.9665,-5.8045,13.6455,16.0765,16.8875,19.103,12.934,11.7255,25.501,-0.709965388637482,31.243,37.27,39.7005,44.596,0,0.0355,121.3225,601.3165,1637.924
"m3","lhe7ej",1,"e","laryngealized","F",195,1.2125,3.9245,-3.1555,-12.8645,-11.7175,-14.547,-2.712,7.0795,14.077,12.93,15.7595,12.3425,17.7855,21.6325,-0.700057099977233,15.464,31.7805,34.815,37.5985,0.4705,0.04,131.759,463.276,1993.317
"m3","lhe7ej",2,"e","laryngealized","F",187,-0.0645,3.352,-2.8625,-15.0785,-15.066,-16.7615,-3.416,6.2145,15.0145,15.0015,16.697,15.1835,15.949,20.352,-0.79317412396815,18.4475,34.4215,36.37,38.5505,0.427,0.0235,134.1525,472.066,1958.3605
"m3","lhe7ej",3,"e","laryngealized","F",162,0.9835,3.993,-3.5955,-15.142,-15.179,-15.927,-3.009,7.5885,16.1255,16.1625,16.911,14.7855,17.163,20.341,-0.7972393126068,20.631,35.648,37.457,38.7705,0.4185,0.038,131.6595,478.6665,1951.855
"m3","llume",1,"e","modal","H",139,-2.134,4.878,4.254,-19.699,-16.458,-11.6415,-7.012,0.624,17.5645,14.324,9.5075,17.852,18.6115,26.196,-0.641113795594131,36.151,44.4355,45.018,48.1015,0.38,0.0255,156.9065,413.541,1668.1025
"m3","llume",2,"e","modal","H",94,1.0565,1.293,-8.4385,-19.476,-24.3825,-30.9755,-0.2365,9.7315,20.5325,25.4395,32.0325,24.99,5.0865,26.5055,-1,40.9475,49.2945,50.9125,53.7015,0.6705,0.044,149.4425,521.66,1860.1205
"m3","llume",3,"e","modal","H",84,-1.097,0.6925,-4.2725,-23.0675,-19.784,-21.8845,-1.7895,4.9655,21.9705,18.6865,20.7865,11.2805,23.628,24.4,-1.15801519540989,33.216,43.7935,45.652,48.029,0.7215,0.0405,145.9005,445.882,1758.1375
"m3","rmedzw",1,"e","modal","H",112,5.0635,2.2095,-3.195,-12.3305,-17.0655,-21.8125,2.854,5.4045,17.394,22.129,26.876,20.9965,12.7985,25.8925,-0.592609095529268,42.979,53.2225,57.4975,59.224,0,0.056,170.7505,483.6045,2032.8675
"m3","rmedzw",2,"e","modal","H",109,-0.49,0.5795,-0.5825,-14.669,-10.694,-10.8905,-1.0695,1.162,14.179,10.204,10.4005,17.716,17.9375,26.8735,-0.765735875621211,39.769,52.904,52.98,55.3885,0.7285,0.055,158.931,390.2105,1910.933
"m3","rmedzw",3,"e","modal","H",85,-1.321,3.15,1.6525,-17.214,-11.0425,0.4825,-4.471,1.497,15.893,9.7215,-1.8035,9.1025,27.843,27.881,-0.617082864912469,36.1525,48.22,52.29,54.6345,0.7035,0.041,155.1805,394.6585,2072.534
"m3","pyine",1,"e","modal","M",141,5.1665,2.448,-4.1775,-12.875,-13.8125,-13.4085,2.7185,6.625,18.0415,18.9795,18.575,10.806,18.957,24.7425,-0.632644078973981,36.3105,49.9145,50.904,50.285,0,0.074,165.5025,436.759,2059.321
"m3","pyine",2,"e","modal","M",181,0.0305,0.2735,0.705,-17.155,-14.1705,-8.2825,-0.243,-0.4315,17.186,14.201,8.313,16.8245,18.9885,23.617,-0.882728704344236,35.3515,49.0895,49.9575,48.048,0.7705,0.031,154.8075,425.3445,1956.027
"m3","pyine",3,"e","modal","M",121,-1.6265,-7.3935,2.1705,-9.374,-15.558,-8.2115,5.767,-9.564,7.7475,13.931,6.5845,22.4285,18.088,23.9965,-1.29670862188134,35.957,48.855,50.9075,49.467,0.6535,0.0535,145.7535,287.3305,2060.956
"m3","rbej",1,"e","modal","L",157,3.841,5.478,1.7295,-10.328,-9.7605,-7.9565,-1.637,3.748,14.169,13.6015,11.7975,14.4965,18.584,20.284,-0.292855811657555,21.5865,33.1745,33.293,33.9245,0.8695,0.0295,154.0075,387.0005,1925.365
"m3","rbej",2,"e","modal","L",188,1.7135,0.5425,-1.2965,-4.6945,-7.0205,-15.845,1.1705,1.8395,6.4075,8.734,17.558,12.2215,18.619,24.2405,-0.503762454833265,33.5275,45.963,45.5235,46.2515,0.6475,0.0365,152.447,341.859,2064.239
"m3","rbej",3,"e","modal","L",160,5.594,3.511,-3.247,-10.9385,-13.8835,4.108,2.0825,6.758,16.532,19.4765,1.4855,9.036,22.18,22.987,-0.580870692258024,26.009,41.579,42.1095,43.148,0.061,0.0575,139.1035,371.8785,2001.923
"m3","xche",1,"e","modal","H",148,2.9205,1.139,0.413,-6.9825,-9.585,-13.726,1.7815,0.726,9.903,12.505,16.6465,17.038,14.781,20.995,-0.471726222832956,28.192,41.2225,41.27,41.4975,0.6665,0.0365,166.0185,397.6565,2047.101
"m3","xche",2,"e","modal","H",113,2.18,2.6475,-5.865,-14.741,-12.1575,-15.153,-0.468,8.5125,16.921,14.3375,17.333,14.118,13.503,21.807,-0.51427857351842,32.4635,45.5895,45.6945,44.9855,0.687,0.049,158.984,390.812,1987.896
"m3","xche",3,"e","modal","H",101,0.212,1.768,-6.275,-15.691,-9.5575,-11.4475,-1.556,8.043,15.903,9.77,11.6595,9.857,16.2845,19.8745,-0.628009088535085,25.081,39.1205,38.555,37.5795,0.769,0.03,155.175,376.594,1994.039
"m3","xwe",1,"e","modal","L",129,2.8765,7.445,3.856,-11.057,-15.4055,1.26,-4.5685,3.589,13.9335,18.282,1.6165,22.7595,15.0585,23.026,-0.471083299722345,22.624,33.952,38.2205,44.2815,0.6815,0.0315,137.821,408.736,1970.634
"m3","xwe",2,"e","modal","L",95,-2.416,4.346,1.552,-11.9635,-14.849,-21.9815,-6.762,2.794,9.5475,12.433,19.565,21.8715,16.878,23.3415,-0.684029654543082,34.5875,46.566,47.0505,51.09,0.7305,0.03,144.4405,389.0385,1816.8125
"m3","xwe",3,"e","modal","L",87,-0.166,3.536,0.554,-11.6875,-21.651,-24.4765,-3.702,2.9825,11.5215,21.485,24.3105,21.8005,13.361,22.508,-0.684029654543082,38.1955,48.439,50.275,52.48,0.8755,0.0355,141.084,390.522,1698.9395
"m3","yej",1,"e","modal","F",170,7.3865,-1.5885,-1.158,-2.7545,-15.4585,-3.5985,8.975,-0.4305,10.1415,22.845,10.985,17.588,11.029,22.6165,-0.21645371772965,32.3435,50.0535,51.306,48.7195,0.554,0.0885,179.4885,363.008,1964.512
"m3","yej",1,"e","modal","L",140,-0.3995,0.8735,-1.611,-6.7075,-15.4945,-6.963,-1.273,2.4845,6.3075,15.095,6.563,14.741,19.067,20.675,-0.767003889607846,24.639,42.873,44.147,42.718,0.613,0.029,125.864,316.6785,2043.097
"m3","yej",2,"e","modal","F",138,2.115,-3.5785,-3.8755,-6.213,-13.7515,-9.1245,5.694,0.297,8.3285,15.8665,11.2395,14.1695,15.5945,23.4405,-0.604673606930649,28.3915,42.7495,45.0265,45.0585,0.628,0.0535,168.1815,380.1615,1990.8795
"m3","yej",2,"e","modal","L",127,-1.5435,0.5245,-6.704,-14.8355,-18.5025,-15.3585,-2.068,7.2285,13.2925,16.9585,13.815,13.2945,18.3605,22.032,-0.948847477552619,23.0105,41.738,44.251,44.033,0.3385,0.027,128.1585,408.229,1948.013
"m3","yej",3,"e","modal","F",103,0.8185,-3.235,-8.037,-11.2225,-17.715,-10.1905,4.0535,4.802,12.0405,18.533,11.0085,16.8355,10.29,25.9395,-0.838631997765025,36.2285,52.834,55.0515,54.3575,0.308,0.0575,162.61,412.1625,1995.6965
"m3","yej",3,"e","modal","L",118,-2.8555,1.1545,-6.218,-15.8045,-12.453,-15.243,-4.0095,7.3725,12.949,9.598,12.3885,11.368,20.4145,25.665,-1.03151705144606,29.6495,46.55,48.192,49.0515,0.658,0.032,123.1585,438.0495,1960.6345
"m3","yell",1,"e","modal","F",154,8.134,-1.5465,3.4415,-1.759,-14.0315,-13.4625,9.6805,-4.9875,9.8935,22.166,21.597,25.0965,7.2675,23.1435,-0.102098125731772,35.3175,50.005,50.113,49.2675,0.6455,0.064,188.664,382.608,1973.793
"m3","yell",2,"e","modal","F",114,5.6215,-1.5835,3.037,-2.4365,-15.611,-18.8265,7.205,-4.621,8.057,21.232,24.448,27.4975,6.0685,23.577,-0.25649023527157,35.978,48.94,48.7025,49.105,0.5835,0.0605,177.0735,367.266,2005.3265
"m3","yell",3,"e","modal","F",156,2.021,-2.4645,0.2225,-6.7295,-11.992,-14.709,4.4855,-2.687,8.7505,14.013,16.73,17.8015,15.835,25.049,-0.631713115097869,42.319,57.4775,58.238,57.821,0.671,0.049,167.035,367.354,2032.385
"m3","yet",1,"e","modal","L",118,7.4975,7.8805,2.5365,-6.2795,-3.6485,-11.2245,-0.3835,5.3445,13.777,11.1455,18.722,11.743,17.425,21.05,-0.31069114087638,20.8435,38.6355,38.124,36.2315,0.155,0.0535,133.608,402.6945,2358.741
"m3","yet",2,"e","modal","L",95,2.471,4.1295,-1.996,-13.4185,-8.912,-19.2975,-1.6585,6.126,15.8895,11.3835,21.7685,9.4255,20.9185,24.6085,-0.490125714995281,28.337,46.031,47.571,48.5095,0.8225,0.0295,143.5045,358.0785,2183.033
"m3","yet",3,"e","modal","L",87,2.8645,4.6375,-4.8545,-9.673,-14.8985,-14.5375,-1.773,9.4915,12.5375,17.763,17.402,12.7325,16.2235,23.907,-0.467882883751196,25.662,43.7845,47.816,47.7605,0,0.0295,139.7525,382.7045,2132.2745
"m3","ze7e",1,"e","laryngealized","F",245,2.1285,4.6245,-1.9535,-7.9645,-16.945,-18.569,-2.497,6.5785,10.0925,19.0735,20.697,17.653,12.5345,18.688,-0.458420756053419,25.5415,41.17,43.216,43.837,0.5005,0.0425,148.4855,365.5145,2090.4975
"m3","ze7e",2,"e","laryngealized","F",199,-0.939,1.4075,-2.6865,-9.216,-15.706,-13.9115,-2.3465,4.094,8.277,14.767,12.9725,22.0075,7.848,22.4435,-0.718966632752272,26.605,43.6045,44.5805,44.191,0.576,0.021,150.383,354.382,2019.2335
"m3","ze7e",3,"e","laryngealized","F",160,-0.49,1.3665,-6.0965,-11.9685,-17.328,-17.4645,-1.8565,7.4625,11.4785,16.8375,16.9745,17.603,11.3565,22.431,-0.806875401645538,27.4545,45.19,46.3355,46.047,0.4205,0.0125,144.894,361.4215,1986.161
"m4","bdze7",1,"e","checked","L",126,0.1725,0.0865,-12.6945,-26.4305,-22.0205,-15.6075,0.0855,12.7805,26.603,22.193,15.78,3.0905,20.962,19.3015,-1.28819277095881,20.0185,27.5335,31.189,36.157,0,0.014,83.964,412.342,1693.655
"m4","bdze7",2,"e","checked","L",118,3.0645,1.6205,-4.3955,-18.4755,-14.9505,-14.3825,1.4445,6.0155,21.5405,18.015,17.447,7.149,13.285,22.3005,-0.805485658117533,13.382,19.6275,21.618,27.312,0.0375,0.0315,90.4595,565.561,1681.8845
"m4","bdze7",3,"e","checked","L",128,-4.321,-3.477,-3.574,-19.679,-17.313,-15.602,-0.844,0.097,15.3585,12.9925,11.2815,10.634,12.908,17.422,-0.98296666070122,16.513,24.818,27.5925,32.128,0.081,0.018,71.964,589.1465,1797.7485
"m4","bedzjw",1,"e","modal","H",78,7.7595,1.051,-13.335,-15.2615,-13.7505,-9.131,6.7085,14.386,23.0215,21.511,16.8905,-3.0225,26.021,21.8455,-0.838631997765025,21.383,32.6395,32.905,35.127,0,0.043,91.0255,386.901,1908.4435
"m4","bedzjw",2,"e","modal","H",210,1.642,-2.8375,-12.553,-19.207,-17.2065,-16.442,4.48,9.715,20.849,18.849,18.084,10.7555,17.774,15.7625,-1.27572413039921,15.333,30.3765,32.825,34.3685,0.101,0.027,69.071,342.735,1996.4945
"m4","bedzjw",3,"e","modal","H",182,8.3545,1.1585,-15.04,-19.188,-19.7125,-16.1325,7.196,16.199,27.543,28.067,24.487,8.094,12.409,18.852,-1.11350927482752,17.645,34.5675,36.917,38.2425,0,0.035,88.9125,318.345,1958.6715
"m4","behche7",1,"e","checked","L",175,-16.1565,-19.957,-19.493,-24.031,-31.6285,-21.9535,3.801,-0.464,7.874,15.472,5.7975,8.762,13.0155,15.3385,-2.04575749056068,21.4775,37.976,42.504,44.9845,0.087,0.0185,103.0445,374.628,1748.6315
"m4","behche7",1,"e","modal","L",137,8.0935,4.452,-4.6975,-20.1915,-19.229,-21.236,3.6415,9.1495,28.285,27.3225,29.3295,11.4195,11.9625,19.261,-0.908333042404315,23.2755,27.717,27.8385,32.567,0,0.046,89.732,575.0155,1662.2105
"m4","behche7",2,"e","modal","L",106,6.325,4.4635,-5.9805,-21.101,-23.1585,-21.2645,1.8615,10.4445,27.426,29.4835,27.589,14.1295,5.494,15.8065,-1.05060999335509,20.4885,24.31,26.6575,32.816,0.0685,0.042,86.668,597.5455,1657.063
"m4","behche7",3,"e","modal","L",171,-11.945,-15.6615,-18.376,-40.5365,-32.276,-31.2325,3.7165,2.7145,28.592,20.3315,19.2875,13.635,8.6255,14.926,-2.60205999132796,27.1685,33.4865,35.12,38.4655,0.177,0.009,88.1545,586.5235,1766.563
"m4","behl",1,"e","breathy","L",71,9.0985,8.879,-4.3345,-24.103,-19.192,-13.59,0.219,13.214,33.202,28.2905,22.6885,10.8425,12.727,0,-0.736363931411892,0,0,0,0,0,0.039,86.989,675.542,1805.8785
"m4","behlhe7",1,"e","breathy","L",197,-1.8385,-7.5475,-8.433,-29.5045,-25.521,-28.863,5.7085,0.8855,27.666,23.682,27.024,17.499,7.4195,20.7255,-1.78251605578609,33.8085,40.271,39.925,43.818,0.1495,0.0405,74.737,531.974,1736.5035
"m4","behlhe7",1,"e","checked","L",111,-3.443,-8.324,-11.779,-26.581,-29.846,-24.893,4.881,3.455,23.138,26.403,21.4495,12.6715,13.41,15.514,-1.75696195131371,17.856,33.8895,36.4,38.9715,0.146,0.028,67.6805,423.4545,1812.042
"m4","behlhe7",2,"e","breathy","L",195,-1.0815,-10.3955,-8.4565,-31.6965,-28.454,-26.4265,9.314,-1.939,30.615,27.372,25.3445,23.0475,4.26,16.6945,-1.85387196432176,28.04,35.11,36.523,41.0475,0.0405,0.0415,73.38,587.861,1766.077
"m4","bel",1,"e","modal","F",130,3.382,2.1035,-4.1055,-12.968,-18.065,-18.8985,1.2785,6.209,16.35,21.4465,22.281,16.4545,8.519,23.4695,-0.871277715661573,33.2065,45.6595,45.0705,44.7855,0.9275,0.024,99.464,365.682,2129.3175
"m4","bel",2,"e","modal","F",130,8.9125,3.202,-8.441,-12.582,-14.583,-15.204,5.711,11.643,21.4945,23.496,24.117,15.319,13.0715,23.852,-0.79317412396815,33.8265,45.957,45.2395,45.0895,0,0.0445,92.343,338.493,2105.871
"m4","bel",3,"e","modal","F",140,6.841,7.084,-11.602,-12.231,-8.611,-9.5995,-0.243,18.686,19.072,15.4515,16.44,3.837,16.0385,26.5085,-0.735182176990464,40.5875,52.7605,49.3125,45.7715,0,0.0405,89.335,349.2965,2118.816
"m4","bene7",1,"e","checked","H",317,-9.0845,-12.1095,-21.0285,-24.6315,-26.428,-26.138,3.0255,8.9185,15.547,17.344,17.0535,10.3105,17.499,14.215,-2.45593195564972,32.871,44.6965,47.987,50.7195,0.548,0.0085,97.1955,244.8165,1947.5295
"m4","bene7",1,"e","modal","M",82,9.1355,2.63,-11.3415,-14.6035,-15.067,-13.823,6.506,13.972,23.7395,24.203,22.9585,14.9735,7.431,21.936,-0.823908740944319,27.3515,39.2695,38.7775,39.697,0,0.0435,94.6525,348.6895,2023.048
"m4","bene7",2,"e","checked","H",250,-6.1075,-10.482,-33.607,-38.8975,-31.034,-31.902,4.375,23.125,32.79,24.9265,25.7945,-1.3455,17.3615,14.7355,-2.45593195564972,33.9225,44.399,46.368,49.2745,0.0195,0.007,96.7385,384.4465,1912.031
"m4","bene7",2,"e","modal","M",109,4.977,2.1005,-3.691,-14.1965,-15.946,-10.847,2.8765,5.7915,19.173,20.922,15.8235,6.9595,22.263,24.8385,-1.14569395819892,34.6595,47.432,46.987,47.811,0.357,0.038,87.7175,274.049,1903.62
"m4","bene7",3,"e","modal","H",228,-8.4025,-10.4655,-27.8935,-36.481,-31.7675,-23.8725,2.063,17.428,28.078,23.365,15.47,4.5925,13.456,15.1145,-2.45593195564972,25.8675,37.2535,41.289,44.5485,0.114,0.0055,95.283,374.478,1821.9365
"m4","bene7",3,"e","modal","M",77,5.4305,3.8795,-11.4525,-14.9155,-12.444,-10.919,1.551,15.3325,20.346,17.875,16.3495,6.4615,17.9995,0,-1.09963287134353,0,0,0,0,0,0.039,86.438,318.289,2093.3545
"m4","botey",1,"e","modal","H",83,5.621,4.196,-6.4475,-9.7575,-2.5175,-4.883,1.4255,10.6435,15.3785,8.1385,10.5045,3.1135,22.1355,25.319,-0.679853713888946,27.2845,40.7815,38.683,36.9775,0,0.0435,91.4855,332.7995,2210.221
"m4","botey",2,"e","modal","H",104,7.695,2.426,-2.6905,-11.252,-13.277,-14.168,5.2685,5.117,18.947,20.972,21.863,9.6995,23.58,18.634,-0.860120913598763,23.918,39.0965,39.2595,39.4435,0,0.0435,91.2575,312.8185,2185.064
"m4","botey",3,"e","modal","H",97,6.304,5.158,-8.798,-11.273,-9.0565,-8.8845,1.1465,13.956,17.578,15.3605,15.1885,3.5095,24.8445,25.6825,-0.811071516239147,25.6105,39.7535,39.973,39.7045,0,0.044,91.5945,335.7155,2141.8595
"m4","bzine7",1,"e","checked","L",133,-6.7845,-1.154,-13.591,-20.854,-11.4035,-11.297,-5.6305,12.4365,14.069,4.6185,4.5115,5.486,23.3865,20.7025,-1.431798275933,20.33,33.042,34.9385,35.408,0,0.021,67.152,369.005,2035.125
"m4","bzine7",2,"e","checked","L",168,-4.9715,-8.9445,-13.013,-29.0825,-19.9205,-14.8265,3.973,4.0685,24.111,14.9485,9.855,14.7185,16.724,16.4655,-1.76955107862173,17.837,31.7525,34.4125,35.198,0.1815,0.025,67.32,402.646,2052.448
"m4","bzine7",3,"e","checked","L",94,2.3975,-4.9665,-13.945,-11.8705,-16.125,-17.0205,7.3645,8.9785,14.268,18.5225,19.418,-0.5435,30.165,0,-1.61978875828839,0,0,0,0,0,0.024,60.0645,208.9255,2162.988
"m4","da7abep",3,"e","modal","L",83,7.3285,-0.7765,-21.0625,-40.766,-32.349,-25.8045,8.105,20.286,48.095,39.6775,33.133,7.253,7.4265,18.7785,-1.44369749923271,27.683,33.901,35.5185,38.8085,0,0.048,86.3915,556.9785,1613.8465
"m4","lhe7ej",1,"e","laryngealized","F",127,4.4495,0.8325,-8.783,-13.6905,-20.423,-11.7595,3.617,9.615,18.14,24.872,16.209,8.097,18.9305,18.681,-0.939302159646388,11.618,27.713,29.8935,31.501,0.0365,0.0255,93.0235,459.0375,1917.9005
"m4","lhe7ej",2,"e","laryngealized","F",139,3.7565,-1.0895,-7.519,-12.8425,-19.8435,-11.343,4.8455,6.43,16.599,23.6,15.0995,16.897,14.3295,18.0795,-0.924453038607469,9.513,25.7515,27.493,29.4315,0.002,0.028,92.475,447.1125,1975.0435
"m4","lhe7ej",3,"e","laryngealized","F",157,-2.484,-3.3155,-12.029,-15.7415,-17.902,-13.3915,0.831,8.714,13.257,15.418,10.9075,4.243,23.045,18.949,-1.07572071393812,12.6235,25.492,27.035,29.8855,0.0345,0.0135,84.5475,488.638,1888.6835
"m4","llume",1,"e","modal","H",195,4.499,-11.1905,-11.51,-30.351,-27.2455,-17.851,15.6895,0.3195,34.849,31.744,22.349,6.1325,17.217,14.816,-1.61978875828839,27.723,35.8815,37.2075,39.605,0,0.037,95.135,362.9275,1692.543
"m4","llume",2,"e","modal","H",127,5.737,-3.245,-24.0055,-38.7215,-28.313,-31.7735,8.9815,20.761,44.4585,34.05,37.51,-0.0825,16.12,15.7925,-1.44977164694491,26.4505,34.9305,37.1665,42.2925,0,0.0475,92.1275,424.5835,1708.566
"m4","llume",3,"e","modal","H",132,-0.9835,-6.125,-9.3835,-13.56,-16.4885,-13.7475,5.1415,3.2585,12.5765,15.505,12.764,3.625,28.0235,18.2685,-1.72124639904717,30.3535,39.133,41.513,45.11,0,0.045,87.493,199.704,1723.034
